Indicator_data,case_id,First Tooltip
Healthy life expectancy (HALE) at birth (years),"South Sudan,2010,Both sexes",52.38
Healthy life expectancy (HALE) at birth (years),"South Sudan,2010,Male",51.68
Healthy life expectancy (HALE) at birth (years),"South Sudan,2010,Female",53.12
Healthy life expectancy (HALE) at birth (years),"South Sudan,2000,Both sexes",46.36
Healthy life expectancy (HALE) at birth (years),"South Sudan,2000,Male",45.41
Healthy life expectancy (HALE) at birth (years),"South Sudan,2000,Female",47.37
Healthy life expectancy (HALE) at birth (years),"Spain,2019,Both sexes",72.09
Healthy life expectancy (HALE) at birth (years),"Spain,2019,Male",71.26
Healthy life expectancy (HALE) at birth (years),"Spain,2019,Female",72.85
Healthy life expectancy (HALE) at birth (years),"Spain,2015,Both sexes",71.56
Healthy life expectancy (HALE) at birth (years),"Spain,2015,Male",70.64
Healthy life expectancy (HALE) at birth (years),"Spain,2015,Female",72.44
Healthy life expectancy (HALE) at birth (years),"Spain,2010,Both sexes",71.03
Healthy life expectancy (HALE) at birth (years),"Spain,2010,Male",69.81
Healthy life expectancy (HALE) at birth (years),"Spain,2010,Female",72.22
Healthy life expectancy (HALE) at birth (years),"Spain,2000,Both sexes",69.06
Healthy life expectancy (HALE) at birth (years),"Spain,2000,Male",67.14
Healthy life expectancy (HALE) at birth (years),"Spain,2000,Female",70.99
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2019,Both sexes",67.05
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2019,Male",65.05
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2019,Female",68.97
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2015,Both sexes",66.55
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2015,Male",64.42
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2015,Female",68.63
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2010,Both sexes",64.19
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2010,Male",61.45
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2010,Female",66.99
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2000,Both sexes",62.99
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2000,Male",60.12
Healthy life expectancy (HALE) at birth (years),"Sri Lanka,2000,Female",66.18
Healthy life expectancy (HALE) at birth (years),"Sudan,2019,Both sexes",59.91
Healthy life expectancy (HALE) at birth (years),"Sudan,2019,Male",59.56
Healthy life expectancy (HALE) at birth (years),"Sudan,2019,Female",60.28
Healthy life expectancy (HALE) at birth (years),"Sudan,2015,Both sexes",58.89
Healthy life expectancy (HALE) at birth (years),"Sudan,2015,Male",58.42
Healthy life expectancy (HALE) at birth (years),"Sudan,2015,Female",59.39
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2010,Both sexes",57.73
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2010,Male",57.2
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2010,Female",58.28
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2000,Both sexes",54.27
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2000,Male",53.45
Healthy life expectancy (HALE) at birth (years),"Sudan (until 2011),2000,Female",55.13
Healthy life expectancy (HALE) at birth (years),"Suriname,2019,Both sexes",62.39
Healthy life expectancy (HALE) at birth (years),"Suriname,2019,Male",60.72
Healthy life expectancy (HALE) at birth (years),"Suriname,2019,Female",64.16
Healthy life expectancy (HALE) at birth (years),"Suriname,2015,Both sexes",63.18
Healthy life expectancy (HALE) at birth (years),"Suriname,2015,Male",61.4
Healthy life expectancy (HALE) at birth (years),"Suriname,2015,Female",65.03
Healthy life expectancy (HALE) at birth (years),"Suriname,2010,Both sexes",62.65
Healthy life expectancy (HALE) at birth (years),"Suriname,2010,Male",60.82
Healthy life expectancy (HALE) at birth (years),"Suriname,2010,Female",64.57
Healthy life expectancy (HALE) at birth (years),"Suriname,2000,Both sexes",61.31
Healthy life expectancy (HALE) at birth (years),"Suriname,2000,Male",59.72
Healthy life expectancy (HALE) at birth (years),"Suriname,2000,Female",63.03
Healthy life expectancy (HALE) at birth (years),"Sweden,2019,Both sexes",71.91
Healthy life expectancy (HALE) at birth (years),"Sweden,2019,Male",71.69
Healthy life expectancy (HALE) at birth (years),"Sweden,2019,Female",72.11
Healthy life expectancy (HALE) at birth (years),"Sweden,2015,Both sexes",71.43
Healthy life expectancy (HALE) at birth (years),"Sweden,2015,Male",71
Healthy life expectancy (HALE) at birth (years),"Sweden,2015,Female",71.83
Healthy life expectancy (HALE) at birth (years),"Sweden,2010,Both sexes",71.18
Healthy life expectancy (HALE) at birth (years),"Sweden,2010,Male",70.66
Healthy life expectancy (HALE) at birth (years),"Sweden,2010,Female",71.65
Healthy life expectancy (HALE) at birth (years),"Sweden,2000,Both sexes",69.86
Healthy life expectancy (HALE) at birth (years),"Sweden,2000,Male",69
Healthy life expectancy (HALE) at birth (years),"Sweden,2000,Female",70.65
Healthy life expectancy (HALE) at birth (years),"Switzerland,2019,Both sexes",72.52
Healthy life expectancy (HALE) at birth (years),"Switzerland,2019,Male",72.19
Healthy life expectancy (HALE) at birth (years),"Switzerland,2019,Female",72.82
Healthy life expectancy (HALE) at birth (years),"Switzerland,2015,Both sexes",71.75
Healthy life expectancy (HALE) at birth (years),"Switzerland,2015,Male",71.15
Healthy life expectancy (HALE) at birth (years),"Switzerland,2015,Female",72.28
Healthy life expectancy (HALE) at birth (years),"Switzerland,2010,Both sexes",71.37
Healthy life expectancy (HALE) at birth (years),"Switzerland,2010,Male",70.64
Healthy life expectancy (HALE) at birth (years),"Switzerland,2010,Female",72
Healthy life expectancy (HALE) at birth (years),"Switzerland,2000,Both sexes",69.29
Healthy life expectancy (HALE) at birth (years),"Switzerland,2000,Male",67.87
Healthy life expectancy (HALE) at birth (years),"Switzerland,2000,Female",70.57
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2019,Both sexes",62.87
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2019,Male",62.48
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2019,Female",63.32
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2015,Both sexes",56.34
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2015,Male",54.14
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2015,Female",58.81
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2010,Both sexes",65.11
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2010,Male",65.22
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2010,Female",65.09
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2000,Both sexes",62.8
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2000,Male",62.91
Healthy life expectancy (HALE) at birth (years),"Syrian Arab Republic,2000,Female",62.79
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2019,Both sexes",62.01
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2019,Male",60.91
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2019,Female",63.19
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2015,Both sexes",61.43
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2015,Male",60.29
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2015,Female",62.69
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2010,Both sexes",60.86
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2010,Male",59.67
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2010,Female",62.19
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2000,Both sexes",58.35
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2000,Male",57.01
Healthy life expectancy (HALE) at birth (years),"Tajikistan,2000,Female",59.79
Healthy life expectancy (HALE) at birth (years),"Thailand,2019,Both sexes",68.26
Healthy life expectancy (HALE) at birth (years),"Thailand,2019,Male",65.93
Healthy life expectancy (HALE) at birth (years),"Thailand,2019,Female",70.6
Healthy life expectancy (HALE) at birth (years),"Thailand,2015,Both sexes",68.02
Healthy life expectancy (HALE) at birth (years),"Thailand,2015,Male",65.73
Healthy life expectancy (HALE) at birth (years),"Thailand,2015,Female",70.33
Healthy life expectancy (HALE) at birth (years),"Thailand,2010,Both sexes",67.09
Healthy life expectancy (HALE) at birth (years),"Thailand,2010,Male",65.01
Healthy life expectancy (HALE) at birth (years),"Thailand,2010,Female",69.19
Healthy life expectancy (HALE) at birth (years),"Thailand,2000,Both sexes",62.64
Healthy life expectancy (HALE) at birth (years),"Thailand,2000,Male",59.87
Healthy life expectancy (HALE) at birth (years),"Thailand,2000,Female",65.55
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2019,Both sexes",60.89
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2019,Male",59.8
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2019,Female",62.03
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2015,Both sexes",60.34
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2015,Male",59.43
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2015,Female",61.28
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2010,Both sexes",59.29
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2010,Male",58.43
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2010,Female",60.19
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2000,Both sexes",53.05
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2000,Male",52.4
Healthy life expectancy (HALE) at birth (years),"Timor-Leste,2000,Female",53.73
Healthy life expectancy (HALE) at birth (years),"Togo,2019,Both sexes",56.19
Healthy life expectancy (HALE) at birth (years),"Togo,2019,Male",54.7
Healthy life expectancy (HALE) at birth (years),"Togo,2019,Female",57.8
Healthy life expectancy (HALE) at birth (years),"Togo,2015,Both sexes",54.21
Healthy life expectancy (HALE) at birth (years),"Togo,2015,Male",52.77
Healthy life expectancy (HALE) at birth (years),"Togo,2015,Female",55.8
Healthy life expectancy (HALE) at birth (years),"Togo,2010,Both sexes",51.96
Healthy life expectancy (HALE) at birth (years),"Togo,2010,Male",50.82
Healthy life expectancy (HALE) at birth (years),"Togo,2010,Female",53.24
Healthy life expectancy (HALE) at birth (years),"Togo,2000,Both sexes",48.93
Healthy life expectancy (HALE) at birth (years),"Togo,2000,Male",47.96
Healthy life expectancy (HALE) at birth (years),"Togo,2000,Female",49.98
Healthy life expectancy (HALE) at birth (years),"Tonga,2019,Both sexes",64.01
Healthy life expectancy (HALE) at birth (years),"Tonga,2019,Male",62.68
Healthy life expectancy (HALE) at birth (years),"Tonga,2019,Female",65.51
Healthy life expectancy (HALE) at birth (years),"Tonga,2015,Both sexes",63.93
Healthy life expectancy (HALE) at birth (years),"Tonga,2015,Male",62.49
Healthy life expectancy (HALE) at birth (years),"Tonga,2015,Female",65.58
Healthy life expectancy (HALE) at birth (years),"Tonga,2010,Both sexes",63.87
Healthy life expectancy (HALE) at birth (years),"Tonga,2010,Male",62.32
Healthy life expectancy (HALE) at birth (years),"Tonga,2010,Female",65.55
Healthy life expectancy (HALE) at birth (years),"Tonga,2000,Both sexes",62.87
Healthy life expectancy (HALE) at birth (years),"Tonga,2000,Male",61.47
Healthy life expectancy (HALE) at birth (years),"Tonga,2000,Female",64.51
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2019,Both sexes",66.23
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2019,Male",63.98
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2019,Female",68.61
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2015,Both sexes",65.19
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2015,Male",62.93
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2015,Female",67.58
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2010,Both sexes",63.34
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2010,Male",61.17
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2010,Female",65.65
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2000,Both sexes",61.43
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2000,Male",59.82
Healthy life expectancy (HALE) at birth (years),"Trinidad and Tobago,2000,Female",63.11
Healthy life expectancy (HALE) at birth (years),"Tunisia,2019,Both sexes",66.89
Healthy life expectancy (HALE) at birth (years),"Tunisia,2019,Male",66.09
Healthy life expectancy (HALE) at birth (years),"Tunisia,2019,Female",67.69
Healthy life expectancy (HALE) at birth (years),"Tunisia,2015,Both sexes",66.75
Healthy life expectancy (HALE) at birth (years),"Tunisia,2015,Male",65.97
Healthy life expectancy (HALE) at birth (years),"Tunisia,2015,Female",67.55
Healthy life expectancy (HALE) at birth (years),"Tunisia,2010,Both sexes",66.3
Healthy life expectancy (HALE) at birth (years),"Tunisia,2010,Male",65.49
Healthy life expectancy (HALE) at birth (years),"Tunisia,2010,Female",67.15
Healthy life expectancy (HALE) at birth (years),"Tunisia,2000,Both sexes",64.8
Healthy life expectancy (HALE) at birth (years),"Tunisia,2000,Male",63.94
Healthy life expectancy (HALE) at birth (years),"Tunisia,2000,Female",65.78
Healthy life expectancy (HALE) at birth (years),"Turkey,2019,Both sexes",68.41
Healthy life expectancy (HALE) at birth (years),"Turkey,2019,Male",67.81
Healthy life expectancy (HALE) at birth (years),"Turkey,2019,Female",68.96
Healthy life expectancy (HALE) at birth (years),"Turkey,2015,Both sexes",67.72
Healthy life expectancy (HALE) at birth (years),"Turkey,2015,Male",66.94
Healthy life expectancy (HALE) at birth (years),"Turkey,2015,Female",68.43
Healthy life expectancy (HALE) at birth (years),"Turkey,2010,Both sexes",66.95
Healthy life expectancy (HALE) at birth (years),"Turkey,2010,Male",66.3
Healthy life expectancy (HALE) at birth (years),"Turkey,2010,Female",67.6
Healthy life expectancy (HALE) at birth (years),"Turkey,2000,Both sexes",64.97
Healthy life expectancy (HALE) at birth (years),"Turkey,2000,Male",64.13
Healthy life expectancy (HALE) at birth (years),"Turkey,2000,Female",65.83
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2019,Both sexes",62.11
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2019,Male",59.93
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2019,Female",64.27
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2015,Both sexes",61.73
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2015,Male",59.42
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2015,Female",64.04
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2010,Both sexes",60.12
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2010,Male",57.56
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2010,Female",62.74
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2000,Both sexes",56.64
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2000,Male",53.76
Healthy life expectancy (HALE) at birth (years),"Turkmenistan,2000,Female",59.62
Healthy life expectancy (HALE) at birth (years),"Uganda,2019,Both sexes",58.21
Healthy life expectancy (HALE) at birth (years),"Uganda,2019,Male",56.05
Healthy life expectancy (HALE) at birth (years),"Uganda,2019,Female",60.35
Healthy life expectancy (HALE) at birth (years),"Uganda,2015,Both sexes",56.29
Healthy life expectancy (HALE) at birth (years),"Uganda,2015,Male",53.94
Healthy life expectancy (HALE) at birth (years),"Uganda,2015,Female",58.66
Healthy life expectancy (HALE) at birth (years),"Uganda,2010,Both sexes",52.12
Healthy life expectancy (HALE) at birth (years),"Uganda,2010,Male",50.62
Healthy life expectancy (HALE) at birth (years),"Uganda,2010,Female",53.57
Healthy life expectancy (HALE) at birth (years),"Uganda,2000,Both sexes",42.52
Healthy life expectancy (HALE) at birth (years),"Uganda,2000,Male",41.36
Healthy life expectancy (HALE) at birth (years),"Uganda,2000,Female",43.7
Healthy life expectancy (HALE) at birth (years),"Ukraine,2019,Both sexes",64.3
Healthy life expectancy (HALE) at birth (years),"Ukraine,2019,Male",60.6
Healthy life expectancy (HALE) at birth (years),"Ukraine,2019,Female",67.84
Healthy life expectancy (HALE) at birth (years),"Ukraine,2015,Both sexes",63.79
Healthy life expectancy (HALE) at birth (years),"Ukraine,2015,Male",60.1
Healthy life expectancy (HALE) at birth (years),"Ukraine,2015,Female",67.3
Healthy life expectancy (HALE) at birth (years),"Ukraine,2010,Both sexes",62.2
Healthy life expectancy (HALE) at birth (years),"Ukraine,2010,Male",58.51
Healthy life expectancy (HALE) at birth (years),"Ukraine,2010,Female",65.81
Healthy life expectancy (HALE) at birth (years),"Ukraine,2000,Both sexes",59.71
Healthy life expectancy (HALE) at birth (years),"Ukraine,2000,Male",55.54
Healthy life expectancy (HALE) at birth (years),"Ukraine,2000,Female",64.07
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2019,Both sexes",65.99
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2019,Male",65.84
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2019,Female",66.19
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2015,Both sexes",65.45
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2015,Male",65.26
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2015,Female",65.72
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2010,Both sexes",65.1
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2010,Male",64.91
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2010,Female",65.25
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2000,Both sexes",63.85
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2000,Male",63.7
Healthy life expectancy (HALE) at birth (years),"United Arab Emirates,2000,Female",63.76
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2019,Both sexes",70.13
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2019,Male",69.64
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2019,Female",70.62
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2015,Both sexes",69.67
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2015,Male",69.03
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2015,Female",70.3
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2010,Both sexes",69.44
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2010,Male",68.68
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2010,Female",70.18
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2000,Both sexes",67.57
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2000,Male",66.5
Healthy life expectancy (HALE) at birth (years),"United Kingdom of Great Britain and Northern Ireland,2000,Female",68.57
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2019,Both sexes",58.46
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2019,Male",57.62
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2019,Female",59.26
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2015,Both sexes",56.74
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2015,Male",55.86
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2015,Female",57.58
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2010,Both sexes",53.36
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2010,Male",52.93
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2010,Female",53.71
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2000,Both sexes",45.44
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2000,Male",45.01
Healthy life expectancy (HALE) at birth (years),"United Republic of Tanzania,2000,Female",45.84
Healthy life expectancy (HALE) at birth (years),"United States of America,2019,Both sexes",66.12
Healthy life expectancy (HALE) at birth (years),"United States of America,2019,Male",65.21
Healthy life expectancy (HALE) at birth (years),"United States of America,2019,Female",67.02
Healthy life expectancy (HALE) at birth (years),"United States of America,2015,Both sexes",66.56
Healthy life expectancy (HALE) at birth (years),"United States of America,2015,Male",65.58
Healthy life expectancy (HALE) at birth (years),"United States of America,2015,Female",67.53
Healthy life expectancy (HALE) at birth (years),"United States of America,2010,Both sexes",66.74
Healthy life expectancy (HALE) at birth (years),"United States of America,2010,Male",65.7
Healthy life expectancy (HALE) at birth (years),"United States of America,2010,Female",67.74
Healthy life expectancy (HALE) at birth (years),"United States of America,2000,Both sexes",65.8
Healthy life expectancy (HALE) at birth (years),"United States of America,2000,Male",64.58
Healthy life expectancy (HALE) at birth (years),"United States of America,2000,Female",66.96
Healthy life expectancy (HALE) at birth (years),"Uruguay,2019,Both sexes",67.51
Healthy life expectancy (HALE) at birth (years),"Uruguay,2019,Male",65.4
Healthy life expectancy (HALE) at birth (years),"Uruguay,2019,Female",69.51
Healthy life expectancy (HALE) at birth (years),"Uruguay,2015,Both sexes",67.54
Healthy life expectancy (HALE) at birth (years),"Uruguay,2015,Male",65.32
Healthy life expectancy (HALE) at birth (years),"Uruguay,2015,Female",69.64
Healthy life expectancy (HALE) at birth (years),"Uruguay,2010,Both sexes",67.15
Healthy life expectancy (HALE) at birth (years),"Uruguay,2010,Male",64.87
Healthy life expectancy (HALE) at birth (years),"Uruguay,2010,Female",69.33
Healthy life expectancy (HALE) at birth (years),"Uruguay,2000,Both sexes",65.94
Healthy life expectancy (HALE) at birth (years),"Uruguay,2000,Male",63.48
Healthy life expectancy (HALE) at birth (years),"Uruguay,2000,Female",68.39
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2019,Both sexes",64.68
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2019,Male",63.54
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2019,Female",65.8
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2015,Both sexes",63.46
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2015,Male",62.16
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2015,Female",64.77
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2010,Both sexes",62.33
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2010,Male",60.81
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2010,Female",63.89
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2000,Both sexes",58.08
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2000,Male",56.28
Healthy life expectancy (HALE) at birth (years),"Uzbekistan,2000,Female",59.94
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2019,Both sexes",57.83
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2019,Male",56.39
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2019,Female",59.44
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2015,Both sexes",57.36
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2015,Male",55.93
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2015,Female",59.02
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2010,Both sexes",57.34
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2010,Male",55.92
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2010,Female",58.94
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2000,Both sexes",56.79
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2000,Male",55.29
Healthy life expectancy (HALE) at birth (years),"Vanuatu,2000,Female",58.57
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2019,Both sexes",64.44
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2019,Male",61.89
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2019,Female",67.1
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2015,Both sexes",65.1
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2015,Male",62.51
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2015,Female",67.84
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2010,Both sexes",65.28
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2010,Male",62.77
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2010,Female",67.94
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2000,Both sexes",64.68
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2000,Male",62.5
Healthy life expectancy (HALE) at birth (years),"Venezuela (Bolivarian Republic of),2000,Female",67
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2019,Both sexes",65.3
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2019,Male",62.43
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2019,Female",68.28
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2015,Both sexes",64.89
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2015,Male",61.96
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2015,Female",67.93
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2010,Both sexes",64.55
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2010,Male",61.63
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2010,Female",67.54
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2000,Both sexes",63.3
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2000,Male",60.62
Healthy life expectancy (HALE) at birth (years),"Viet Nam,2000,Female",66
Healthy life expectancy (HALE) at birth (years),"Yemen,2019,Both sexes",57.53
Healthy life expectancy (HALE) at birth (years),"Yemen,2019,Male",56.91
Healthy life expectancy (HALE) at birth (years),"Yemen,2019,Female",58.17
Healthy life expectancy (HALE) at birth (years),"Yemen,2015,Both sexes",58.38
Healthy life expectancy (HALE) at birth (years),"Yemen,2015,Male",57.93
Healthy life expectancy (HALE) at birth (years),"Yemen,2015,Female",58.84
Healthy life expectancy (HALE) at birth (years),"Yemen,2010,Both sexes",58.63
Healthy life expectancy (HALE) at birth (years),"Yemen,2010,Male",58.41
Healthy life expectancy (HALE) at birth (years),"Yemen,2010,Female",58.87
Healthy life expectancy (HALE) at birth (years),"Yemen,2000,Both sexes",54.46
Healthy life expectancy (HALE) at birth (years),"Yemen,2000,Male",54.1
Healthy life expectancy (HALE) at birth (years),"Yemen,2000,Female",54.9
Healthy life expectancy (HALE) at birth (years),"Zambia,2019,Both sexes",54.4
Healthy life expectancy (HALE) at birth (years),"Zambia,2019,Male",52.5
Healthy life expectancy (HALE) at birth (years),"Zambia,2019,Female",56.31
Healthy life expectancy (HALE) at birth (years),"Zambia,2015,Both sexes",52.71
Healthy life expectancy (HALE) at birth (years),"Zambia,2015,Male",51.07
Healthy life expectancy (HALE) at birth (years),"Zambia,2015,Female",54.32
Healthy life expectancy (HALE) at birth (years),"Zambia,2010,Both sexes",49.44
Healthy life expectancy (HALE) at birth (years),"Zambia,2010,Male",47.91
Healthy life expectancy (HALE) at birth (years),"Zambia,2010,Female",50.96
Healthy life expectancy (HALE) at birth (years),"Zambia,2000,Both sexes",38.95
Healthy life expectancy (HALE) at birth (years),"Zambia,2000,Male",38.63
Healthy life expectancy (HALE) at birth (years),"Zambia,2000,Female",39.3
