Indicator_data,case_id,First Tooltip
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2018,Both sexes",9.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2018,Male",15.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2018,Female",3.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2015,Both sexes",9.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2015,Male",14.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2015,Female",3.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2010,Both sexes",8.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2010,Male",13.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2010,Female",3.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2005,Both sexes",8.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2005,Male",13.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2005,Female",3.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2000,Both sexes",9.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2000,Male",15.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Grenada,2000,Female",4.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2018,Both sexes",2.45
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2018,Male",3.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2018,Female",1.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2015,Both sexes",2.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2015,Male",4.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2015,Female",1.08
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2010,Both sexes",3.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2010,Male",5.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2010,Female",1.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2005,Both sexes",4.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2005,Male",6.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2005,Female",1.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2000,Both sexes",4.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2000,Male",7.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guatemala,2000,Female",1.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2018,Both sexes",1.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2018,Male",1.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2018,Female",0.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2015,Both sexes",1.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2015,Male",1.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2015,Female",0.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2010,Both sexes",0.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2010,Male",1.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2010,Female",0.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2005,Both sexes",0.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2005,Male",1.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2005,Female",0.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2000,Both sexes",0.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2000,Male",1.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea,2000,Female",0.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2018,Both sexes",5.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2018,Male",8.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2018,Female",2.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2015,Both sexes",5.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2015,Male",8.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2015,Female",1.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2010,Both sexes",4.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2010,Male",7.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2010,Female",1.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2005,Both sexes",5.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2005,Male",8.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2005,Female",2.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2000,Both sexes",4.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2000,Male",6.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guinea-Bissau,2000,Female",1.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2018,Both sexes",6.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2018,Male",11.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2018,Female",2.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2015,Both sexes",7.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2015,Male",11.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2015,Female",2.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2010,Both sexes",6.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2010,Male",10.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2010,Female",2.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2005,Both sexes",7.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2005,Male",12.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2005,Female",3.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2000,Both sexes",8.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2000,Male",14.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Guyana,2000,Female",3.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2018,Both sexes",2.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2018,Male",4.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2018,Female",1.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2015,Both sexes",2.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2015,Male",4.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2015,Female",1.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2010,Both sexes",2.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2010,Male",4.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2010,Female",1.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2005,Both sexes",3.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2005,Male",6.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2005,Female",1.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2000,Both sexes",3.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2000,Male",6.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Haiti,2000,Female",1.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2018,Both sexes",3.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2018,Male",6.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2018,Female",1.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2015,Both sexes",3.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2015,Male",5.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2015,Female",1.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2010,Both sexes",3.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2010,Male",5.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2010,Female",1.45
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2005,Both sexes",3.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2005,Male",6.27
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2005,Female",1.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2000,Both sexes",3.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2000,Male",5.66
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Honduras,2000,Female",1.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2018,Both sexes",11.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2018,Male",18.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2018,Female",5.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2015,Both sexes",11.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2015,Male",18.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2015,Female",5.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2010,Both sexes",12.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2010,Male",19.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2010,Female",5.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2005,Both sexes",14.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2005,Male",22.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2005,Female",7.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2000,Both sexes",14.27
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2000,Male",22.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Hungary,2000,Female",6.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2018,Both sexes",9.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2018,Male",13.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2018,Female",4.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2015,Both sexes",8.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2015,Male",13.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2015,Female",4.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2010,Both sexes",7.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2010,Male",11.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2010,Female",3.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2005,Both sexes",7.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2005,Male",11.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2005,Female",3.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2000,Both sexes",7.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2000,Male",10.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iceland,2000,Female",3.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2018,Both sexes",5.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2018,Male",8.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2018,Female",1.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2015,Both sexes",5.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2015,Male",8.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2015,Female",1.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2010,Both sexes",4.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2010,Male",7.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2010,Female",1.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2005,Both sexes",2.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2005,Male",3.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2005,Female",0.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2000,Both sexes",2.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2000,Male",3.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"India,2000,Female",0.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2018,Both sexes",0.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2018,Male",0.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2018,Female",0.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2015,Both sexes",0.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2015,Male",1.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2015,Female",0.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2010,Both sexes",0.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2010,Male",1.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2010,Female",0.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2005,Both sexes",0.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2005,Male",0.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2005,Female",0.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2000,Both sexes",0.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2000,Male",0.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Indonesia,2000,Female",0.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2018,Both sexes",1.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2018,Male",1.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2018,Female",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2015,Both sexes",1.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2015,Male",1.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2015,Female",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2010,Both sexes",1.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Iran (Islamic Republic of),2010,Male",1.74
